id	Code	IP	Date	Time	Category
5068	[U0UXKZ2Y]	239.115.33.24	03.08.2018	19:34:19	None
5069	[FXYM9LHI]	239.115.33.24	03.08.2018	19:35:44	frozen_fish
5070	[EIMU861T]	73.218.185.211	03.08.2018	19:36:21	semi_manufactures
5071	[6Y4JPJUH]	62.161.12.173	03.08.2018	19:36:40	None
5072	[L3IM9UKY]	193.212.107.49	03.08.2018	19:38:14	canned_food
5073	[6M5898MR]	62.161.12.173	03.08.2018	19:39:16	canned_food
5074	[RIC0U3OK]	24.71.145.204	03.08.2018	19:40:31	semi_manufactures
5075	[5FD73ZVU]	193.212.107.49	03.08.2018	19:41:56	canned_food
5076	[0SCC1JCH]	73.218.185.211	03.08.2018	19:42:41	semi_manufactures
5077	[CLBUKJ20]	40.177.76.147	03.08.2018	19:42:55	frozen_fish
5078	[ZE1M8P6D]	62.161.12.173	03.08.2018	19:43:37	semi_manufactures
5079	[EFUJGE8R]	239.115.33.24	03.08.2018	19:43:43	frozen_fish
5080	[W9TT6MXM]	73.218.185.211	03.08.2018	19:45:17	semi_manufactures
5081	[P768QK47]	24.71.145.204	03.08.2018	19:46:46	None
5082	[384OW5Y6]	73.218.185.211	03.08.2018	19:47:44	frozen_fish
5083	[CA51KY4P]	35.66.221.234	03.08.2018	19:49:01	canned_food
5084	[EDUOOKR7]	35.66.221.234	03.08.2018	19:50:05	canned_food
5085	[8O8XEZ33]	24.71.145.204	03.08.2018	19:50:38	canned_food
5086	[RE4QPU0A]	193.212.107.49	03.08.2018	19:51:19	fresh_fish
5087	[DRDINSUY]	193.212.107.49	03.08.2018	19:52:57	semi_manufactures
5088	[X0QOO7V4]	35.66.221.234	03.08.2018	19:54:24	canned_food
5089	[2O5WBWT3]	62.161.12.173	03.08.2018	19:54:55	None
5090	[6EQ281ZH]	193.212.107.49	03.08.2018	19:56:01	semi_manufactures
5091	[P80LJRJK]	62.161.12.173	03.08.2018	19:56:23	fresh_fish
5092	[G2MEK2CO]	222.57.248.16	03.08.2018	19:56:59	frozen_fish
5093	[X0U00HC0]	222.57.248.16	03.08.2018	19:57:12	frozen_fish
5094	[06TY6V53]	62.161.12.173	03.08.2018	19:58:18	fresh_fish
5095	[YIDGVLRY]	242.134.59.245	03.08.2018	19:59:36	caviar
5096	[87UAXEU9]	242.134.59.245	03.08.2018	20:00:37	caviar
5097	[VV5UUPSD]	242.134.59.245	03.08.2018	20:00:50	caviar
5098	[YB2MNZUS]	73.218.185.211	03.08.2018	20:02:02	frozen_fish
5099	[6VO3RGAR]	193.212.107.49	03.08.2018	20:03:02	frozen_fish
5100	[AWF6LAIG]	222.57.248.16	03.08.2018	20:04:40	frozen_fish
5101	[GLQJYJA8]	35.66.221.234	03.08.2018	20:05:21	canned_food
5102	[7E4REML0]	35.66.221.234	03.08.2018	20:06:12	canned_food
5103	[UCWFKHER]	40.177.76.147	03.08.2018	20:06:15	cart
5104	[U6I72UQO]	222.57.248.16	03.08.2018	20:06:33	caviar
5105	[4D58EMYG]	35.66.221.234	03.08.2018	20:07:43	None
5106	[TAM1VB5L]	35.66.221.234	03.08.2018	20:07:52	canned_food
5107	[44MLO6HT]	222.57.248.16	03.08.2018	20:09:09	None
5108	[FR7T34TH]	40.177.76.147	03.08.2018	20:10:07	semi_manufactures
5109	[1VYJWU2O]	73.218.185.211	03.08.2018	20:11:11	canned_food
5110	[R6AXG7J4]	222.57.248.16	03.08.2018	20:12:47	caviar
5111	[TL1JHIZ8]	73.218.185.211	03.08.2018	20:13:33	None
5112	[5Y5EOU5X]	239.115.33.24	03.08.2018	20:15:02	cart
5113	[HXA9JG30]	239.115.33.24	03.08.2018	20:16:15	canned_food
5114	[69ESRRN3]	24.71.145.204	03.08.2018	20:16:50	None
5115	[W71I9X1I]	35.66.221.234	03.08.2018	20:17:29	fresh_fish
5116	[DRX5C7HS]	193.212.107.49	03.08.2018	20:17:50	canned_food
5117	[R8MHNR7M]	24.71.145.204	03.08.2018	20:18:41	canned_food
5118	[TX888DJ8]	24.71.145.204	03.08.2018	20:18:51	canned_food
5119	[KE38Q1CG]	193.212.107.49	03.08.2018	20:19:13	None
5120	[8B514IQM]	73.218.185.211	03.08.2018	20:19:20	caviar
5121	[GYH1QVX3]	35.66.221.234	03.08.2018	20:20:03	frozen_fish
5122	[2TP1N92M]	73.218.185.211	03.08.2018	20:21:27	canned_food
5123	[XIIOY9EP]	239.115.33.24	03.08.2018	20:22:43	canned_food
5124	[UXG6840E]	239.115.33.24	03.08.2018	20:23:47	canned_food
5125	[NLL6SGHR]	35.66.221.234	03.08.2018	20:24:09	caviar
5126	[QLP5FDG6]	222.57.248.16	03.08.2018	20:25:42	frozen_fish
5127	[I3I58S2V]	193.212.107.49	03.08.2018	20:27:14	caviar
5128	[GJIQ0S4C]	73.218.185.211	03.08.2018	20:27:47	frozen_fish
5129	[0MLNIA59]	35.66.221.234	03.08.2018	20:28:57	caviar
5130	[2007ZFT1]	222.57.248.16	03.08.2018	20:29:56	None
5131	[D8X9G2S9]	35.66.221.234	03.08.2018	20:30:10	cart
5132	[LXY687P6]	73.218.185.211	03.08.2018	20:31:01	frozen_fish
5133	[T16ZXSYK]	193.212.107.49	03.08.2018	20:31:41	None
5134	[D9H1MTQU]	24.71.145.204	03.08.2018	20:31:52	canned_food
5135	[NDKMC5Y2]	193.212.107.49	03.08.2018	20:33:07	semi_manufactures
5136	[H0QEQLKZ]	24.71.145.204	03.08.2018	20:33:22	None
5137	[B3RE5PO3]	24.71.145.204	03.08.2018	20:34:29	fresh_fish
5138	[V4PCQFK7]	40.177.76.147	03.08.2018	20:35:25	semi_manufactures
5139	[86XBYWG0]	193.212.107.49	03.08.2018	20:36:24	None
5140	[XQZ0B30I]	40.177.76.147	03.08.2018	20:37:19	semi_manufactures
5141	[DWV375F7]	35.66.221.234	03.08.2018	20:38:10	canned_food
5142	[NO8S7BUI]	40.177.76.147	03.08.2018	20:38:57	None
5143	[IMUBFKK6]	73.218.185.211	03.08.2018	20:40:31	semi_manufactures
5144	[70ZYJFKX]	40.177.76.147	03.08.2018	20:40:37	caviar
5145	[6BLMWKQ1]	35.66.221.234	03.08.2018	20:41:52	canned_food
5146	[9TER2BI8]	40.177.76.147	03.08.2018	20:42:32	caviar
5147	[SO2OXDKW]	40.177.76.147	03.08.2018	20:42:32	pay
5148	[UJR1KR0P]	40.177.76.147	03.08.2018	20:42:32	success_pay_8889
5149	[06A9EA06]	24.71.145.204	03.08.2018	20:43:05	fresh_fish
5150	[ZC7JA9ML]	193.212.107.49	03.08.2018	20:44:10	frozen_fish
5151	[88IEGF8L]	24.71.145.204	03.08.2018	20:44:14	frozen_fish
5152	[SSBF0PFY]	24.71.145.204	03.08.2018	20:44:14	pay
5153	[22UC4M29]	24.71.145.204	03.08.2018	20:44:14	success_pay_8885
5154	[SVUFEEUS]	222.57.248.16	03.08.2018	20:44:21	canned_food
5155	[02OVHVY7]	222.57.248.16	03.08.2018	20:44:36	canned_food
5156	[9UABZYOG]	222.57.248.16	03.08.2018	20:45:07	cart
5157	[T9IJFF6W]	222.57.248.16	03.08.2018	20:46:04	fresh_fish
5158	[R7GWHY2O]	35.66.221.234	03.08.2018	20:47:28	canned_food
5159	[CS92OBS4]	35.66.221.234	03.08.2018	20:47:28	pay
5160	[8I98LY5C]	35.66.221.234	03.08.2018	20:47:28	success_pay_8891
5161	[IW3V0E7S]	73.218.185.211	03.08.2018	20:48:26	semi_manufactures
5162	[YDRIFN7R]	222.57.248.16	03.08.2018	20:50:00	None
5163	[XI4CQDTQ]	239.115.33.24	03.08.2018	20:50:36	fresh_fish
5164	[7D6GBAGP]	239.115.33.24	03.08.2018	20:50:43	fresh_fish
5165	[6LKIQR1J]	193.212.107.49	03.08.2018	20:51:07	caviar
5166	[RLDUJWD2]	239.115.33.24	03.08.2018	20:52:06	cart
5167	[40E4QQ57]	222.57.248.16	03.08.2018	20:53:36	frozen_fish
5168	[I3BRF8Q6]	239.115.33.24	03.08.2018	20:55:11	fresh_fish
5169	[8MQHN2UL]	222.57.248.16	03.08.2018	20:55:34	semi_manufactures
5170	[L3IC56UR]	222.57.248.16	03.08.2018	20:57:10	semi_manufactures
5171	[FHKDG06M]	222.57.248.16	03.08.2018	20:57:16	semi_manufactures
5172	[MLEC2V2T]	222.57.248.16	03.08.2018	20:57:16	pay
5173	[BSI01NAA]	222.57.248.16	03.08.2018	20:57:16	success_pay_8886
5174	[0HJTNNPE]	239.115.33.24	03.08.2018	20:58:32	fresh_fish
5175	[I58XEY50]	239.115.33.24	03.08.2018	20:58:32	pay
5176	[M6GMFDGH]	239.115.33.24	03.08.2018	20:58:32	success_pay_8888
5177	[3V96FQPU]	53.100.161.20	03.08.2018	20:58:58	None
5178	[R1Y26TIS]	53.100.161.20	03.08.2018	20:59:20	frozen_fish
5179	[PQUVTSRF]	68.93.115.239	03.08.2018	20:59:37	None
5180	[MXNPSIN1]	53.100.161.20	03.08.2018	21:01:05	caviar
5181	[KXZPH6UR]	53.100.161.20	03.08.2018	21:01:49	canned_food
5182	[EAGF4JLN]	68.93.115.239	03.08.2018	21:02:11	fresh_fish
5183	[OXJY7FXQ]	53.100.161.20	03.08.2018	21:03:42	canned_food
5184	[HNIYD49T]	68.93.115.239	03.08.2018	21:03:57	None
5185	[WS82OJE7]	68.93.115.239	03.08.2018	21:05:09	semi_manufactures
5186	[OY6GC2GF]	68.93.115.239	03.08.2018	21:05:48	None
5187	[4WUXHFFH]	53.100.161.20	03.08.2018	21:07:02	None
5188	[IVCK2W2Z]	53.100.161.20	03.08.2018	21:08:25	frozen_fish
5189	[1OWL6BCC]	68.93.115.239	03.08.2018	21:09:20	canned_food
5190	[UF2ZVUT0]	68.93.115.239	03.08.2018	21:10:17	fresh_fish
5191	[HONMM1HW]	53.100.161.20	03.08.2018	21:10:42	None
5192	[5RA8G8RY]	53.100.161.20	03.08.2018	21:11:48	fresh_fish
5193	[4TVM2Q78]	68.93.115.239	03.08.2018	21:12:12	fresh_fish
5194	[408N5BWZ]	53.100.161.20	03.08.2018	21:13:18	fresh_fish
5195	[Q4JG5555]	68.93.115.239	03.08.2018	21:14:15	fresh_fish
5196	[CPKP0SIP]	68.93.115.239	03.08.2018	21:15:13	fresh_fish
5197	[7JP7I86M]	68.93.115.239	03.08.2018	21:15:31	cart
5198	[8RC1QK0H]	53.100.161.20	03.08.2018	21:16:48	None
5199	[E9I6M8NG]	53.100.161.20	03.08.2018	21:17:39	caviar
5200	[GFWIFVXT]	68.93.115.239	03.08.2018	21:17:46	caviar
5201	[EL9RRWWT]	68.93.115.239	03.08.2018	21:19:00	caviar
5202	[CCTMPPT0]	68.93.115.239	03.08.2018	21:19:18	caviar
5203	[33PA00TG]	53.100.161.20	03.08.2018	21:20:23	fresh_fish
5204	[SCRLJIOV]	53.100.161.20	03.08.2018	21:21:31	fresh_fish
5205	[F8R4X8MJ]	53.100.161.20	03.08.2018	21:22:13	semi_manufactures
5206	[W8JQ5OJL]	53.100.161.20	03.08.2018	21:23:27	None
5207	[6YSD9OKQ]	53.100.161.20	03.08.2018	21:23:57	fresh_fish
5208	[HLMRSMCX]	53.100.161.20	03.08.2018	21:25:25	fresh_fish
5209	[XOZKUJH9]	53.100.161.20	03.08.2018	21:26:41	fresh_fish
5210	[E75LATCG]	53.100.161.20	03.08.2018	21:28:07	semi_manufactures
5211	[EPGM98AO]	53.100.161.20	03.08.2018	21:29:25	caviar
5212	[2PU5BU78]	53.100.161.20	03.08.2018	21:30:54	caviar
5213	[42H3I97B]	53.100.161.20	03.08.2018	21:31:31	frozen_fish
5214	[CEWQ348A]	53.100.161.20	03.08.2018	21:32:45	semi_manufactures
5215	[SRIDUGAD]	53.100.161.20	03.08.2018	21:33:58	semi_manufactures
5216	[MBBZDKG0]	53.100.161.20	03.08.2018	21:34:54	semi_manufactures
5217	[UM32DJL5]	53.100.161.20	03.08.2018	21:35:46	caviar
5218	[1PK1G33G]	53.100.161.20	03.08.2018	21:37:11	None
5219	[JLAVM8RD]	53.100.161.20	03.08.2018	21:37:51	caviar
5220	[3XZP67CF]	53.100.161.20	03.08.2018	21:39:09	None
5221	[Z4JAXIMH]	3.73.126.75	03.08.2018	21:39:43	fresh_fish
5222	[F0ZSUX7E]	231.1.45.77	03.08.2018	21:40:00	None
5223	[2EQ2WBL2]	3.73.126.75	03.08.2018	21:40:38	fresh_fish
5224	[VH6R5TND]	174.211.111.89	03.08.2018	21:41:39	None
5225	[EATL1DS8]	231.1.45.77	03.08.2018	21:42:44	frozen_fish
5226	[QOWLMGB7]	133.106.11.219	03.08.2018	21:43:40	None
5227	[D5T7AO9F]	174.211.111.89	03.08.2018	21:45:05	semi_manufactures
5228	[LAY3BFOG]	174.211.111.89	03.08.2018	21:46:12	None
5229	[LJDE2UTR]	174.211.111.89	03.08.2018	21:46:30	canned_food
5230	[IBW7DX84]	133.106.11.219	03.08.2018	21:46:46	caviar
5231	[8NE58FXW]	133.106.11.219	03.08.2018	21:47:28	None
5232	[3J49NU4P]	231.1.45.77	03.08.2018	21:48:00	frozen_fish
5233	[YMLXWVR2]	174.211.111.89	03.08.2018	21:49:18	canned_food
5234	[NNVR33PF]	231.1.45.77	03.08.2018	21:50:29	frozen_fish
5235	[H1WWHAR2]	3.73.126.75	03.08.2018	21:51:04	fresh_fish
5236	[JTZW2SX5]	174.211.111.89	03.08.2018	21:52:28	canned_food
5237	[M171QPWY]	133.106.11.219	03.08.2018	21:52:42	semi_manufactures
5238	[X08PIFNM]	3.73.126.75	03.08.2018	21:53:15	semi_manufactures
5239	[3W5618KO]	3.73.126.75	03.08.2018	21:53:51	caviar
5240	[5EMXCPX9]	133.106.11.219	03.08.2018	21:54:23	semi_manufactures
5241	[K8RCJW8U]	133.106.11.219	03.08.2018	21:55:17	frozen_fish
5242	[ZC06827R]	3.73.126.75	03.08.2018	21:56:51	None
5243	[BWEVKS2U]	133.106.11.219	03.08.2018	21:57:05	None
5244	[8MY22FV2]	3.73.126.75	03.08.2018	21:57:25	caviar
5245	[YLEALR3K]	133.106.11.219	03.08.2018	21:58:05	canned_food
5246	[1Z58NJ4P]	174.211.111.89	03.08.2018	21:59:13	canned_food
5247	[335EW3MS]	174.211.111.89	03.08.2018	21:59:42	canned_food
5248	[I4F8IR3Q]	174.211.111.89	03.08.2018	22:00:27	None
5249	[6KPYMTMJ]	133.106.11.219	03.08.2018	22:01:12	fresh_fish
5250	[8UCYF44E]	231.1.45.77	03.08.2018	22:01:17	frozen_fish
5251	[0F3GDKGY]	231.1.45.77	03.08.2018	22:01:21	frozen_fish
5252	[VK01OD7M]	133.106.11.219	03.08.2018	22:02:30	canned_food
5253	[D9GXLPRM]	174.211.111.89	03.08.2018	22:03:58	semi_manufactures
5254	[R7M9LWLA]	3.73.126.75	03.08.2018	22:04:22	None
5255	[4ZMMPVLP]	3.73.126.75	03.08.2018	22:04:30	fresh_fish
5256	[5AVK2OSO]	133.106.11.219	03.08.2018	22:05:16	canned_food
5257	[7S2J8GJ8]	3.73.126.75	03.08.2018	22:05:32	None
5258	[AE337FE2]	174.211.111.89	03.08.2018	22:06:37	None
5259	[ITQVHPK9]	174.211.111.89	03.08.2018	22:06:41	semi_manufactures
5260	[TLA7003R]	231.1.45.77	03.08.2018	22:07:33	None
5261	[LEC7KRV0]	3.73.126.75	03.08.2018	22:07:50	semi_manufactures
5262	[N0BC9KEA]	231.1.45.77	03.08.2018	22:08:19	fresh_fish
5263	[354XUFY8]	231.1.45.77	03.08.2018	22:09:17	None
5264	[A6GPGXRQ]	133.106.11.219	03.08.2018	22:10:06	canned_food
5265	[AIP4S77V]	3.73.126.75	03.08.2018	22:11:41	semi_manufactures
5266	[GJY2G8LN]	174.211.111.89	03.08.2018	22:12:01	semi_manufactures
5267	[97D5HBD8]	231.1.45.77	03.08.2018	22:13:08	semi_manufactures
5268	[RAXZVO65]	3.73.126.75	03.08.2018	22:13:53	semi_manufactures
5269	[TXJB15AO]	133.106.11.219	03.08.2018	22:15:24	canned_food
5270	[VY42NHR7]	174.211.111.89	03.08.2018	22:16:27	semi_manufactures
5271	[QIYK77EU]	231.1.45.77	03.08.2018	22:16:34	semi_manufactures
5272	[OCKZCZBI]	3.73.126.75	03.08.2018	22:17:04	semi_manufactures
5273	[HO55ASUO]	133.106.11.219	03.08.2018	22:18:44	canned_food
5274	[8JGJYBER]	231.1.45.77	03.08.2018	22:19:06	semi_manufactures
5275	[70CRPTJV]	174.211.111.89	03.08.2018	22:20:12	fresh_fish
5276	[GTRO98YR]	174.211.111.89	03.08.2018	22:21:20	frozen_fish
5277	[2FQB5HTM]	174.211.111.89	03.08.2018	22:22:43	frozen_fish
5278	[GMD1D2DK]	3.73.126.75	03.08.2018	22:22:45	semi_manufactures
5279	[OB0AA5NK]	231.1.45.77	03.08.2018	22:23:22	semi_manufactures
5280	[YAQW8GFK]	231.1.45.77	03.08.2018	22:24:52	semi_manufactures
5281	[ATBJXGLB]	133.106.11.219	03.08.2018	22:26:31	fresh_fish
5282	[C5PEVDXD]	231.1.45.77	03.08.2018	22:28:02	semi_manufactures
5283	[SNIKYH4E]	133.106.11.219	03.08.2018	22:28:50	fresh_fish
5284	[4298V5SR]	231.1.45.77	03.08.2018	22:29:40	caviar
5285	[KZYK8MLQ]	174.211.111.89	03.08.2018	22:30:05	frozen_fish
5286	[CJM5AROQ]	174.211.111.89	03.08.2018	22:30:20	frozen_fish
5287	[J80AJ4VR]	174.211.111.89	03.08.2018	22:30:36	frozen_fish
5288	[TIIXIU1X]	231.1.45.77	03.08.2018	22:31:47	semi_manufactures
5289	[SR574U6C]	133.106.11.219	03.08.2018	22:32:06	fresh_fish
5290	[DIJL18PT]	133.106.11.219	03.08.2018	22:33:44	caviar
5291	[QBUTLMYT]	133.106.11.219	03.08.2018	22:33:46	caviar
5292	[UFXF6YEF]	174.211.111.89	03.08.2018	22:35:19	frozen_fish
5293	[2FDS1N8F]	133.106.11.219	03.08.2018	22:35:26	caviar
5294	[9Q7W91N5]	133.106.11.219	03.08.2018	22:36:41	caviar
5295	[3BMU5GOA]	231.1.45.77	03.08.2018	22:37:48	None
5296	[D2WDU9CD]	231.1.45.77	03.08.2018	22:38:57	semi_manufactures
5297	[DNJR9G0O]	133.106.11.219	03.08.2018	22:40:18	caviar
5298	[IDG9X1JU]	174.211.111.89	03.08.2018	22:40:29	frozen_fish
5299	[JGWAAN43]	231.1.45.77	03.08.2018	22:41:43	semi_manufactures
5300	[QHUXN1RH]	174.211.111.89	03.08.2018	22:41:57	frozen_fish
5301	[QCC2EGBG]	174.211.111.89	03.08.2018	22:43:33	frozen_fish
5302	[LYIPELOT]	174.211.111.89	03.08.2018	22:43:53	semi_manufactures
5303	[CRN6LEUM]	174.211.111.89	03.08.2018	22:44:38	semi_manufactures
5304	[C6W8T1TL]	231.1.45.77	03.08.2018	22:45:18	semi_manufactures
5305	[4Q4S2YEZ]	133.106.11.219	03.08.2018	22:45:49	fresh_fish
5306	[UWCUSU1P]	174.211.111.89	03.08.2018	22:46:58	cart
5307	[5A77DE1X]	174.211.111.89	03.08.2018	22:48:33	caviar
5308	[HMHFRMG3]	231.1.45.77	03.08.2018	22:49:47	semi_manufactures
5309	[RVC5OG57]	174.211.111.89	03.08.2018	22:51:26	None
5310	[GJKNFF08]	174.211.111.89	03.08.2018	22:51:26	pay
5311	[ZYI055S9]	174.211.111.89	03.08.2018	22:51:26	success_pay_8897
5312	[2JKXSFFK]	231.1.45.77	03.08.2018	22:51:34	semi_manufactures
5313	[YX10PYP7]	133.106.11.219	03.08.2018	22:52:55	None
5314	[8LBDBPBT]	199.219.162.54	03.08.2018	22:53:36	semi_manufactures
5315	[HY2XAQMG]	57.243.5.40	03.08.2018	22:54:22	None
5316	[DGW4A4RV]	8.165.58.237	03.08.2018	22:55:51	canned_food
5317	[TNIEDCGN]	57.243.5.40	03.08.2018	22:56:34	semi_manufactures
5318	[N2T4ENTY]	199.219.162.54	03.08.2018	22:57:20	semi_manufactures
5319	[74NRRFK0]	69.48.63.19	03.08.2018	22:57:45	None
5320	[HDG2I13W]	8.165.58.237	03.08.2018	22:58:38	canned_food
5321	[6ZHUEQ0T]	8.165.58.237	03.08.2018	22:59:18	cart
5322	[MYLC7G9Y]	57.243.5.40	03.08.2018	23:00:28	semi_manufactures
5323	[1THETTFP]	57.243.5.40	03.08.2018	23:01:58	cart
5324	[100GDCAJ]	69.48.63.19	03.08.2018	23:02:17	frozen_fish
5325	[XAO8GFLY]	8.165.58.237	03.08.2018	23:03:49	semi_manufactures
5326	[KYE8KQNY]	69.48.63.19	03.08.2018	23:04:56	canned_food
5327	[Z3K0I92M]	8.165.58.237	03.08.2018	23:06:24	semi_manufactures
5328	[QCYVCOKG]	199.219.162.54	03.08.2018	23:07:05	semi_manufactures
5329	[P5CETZ14]	69.48.63.19	03.08.2018	23:07:57	canned_food
5330	[SGEEWSOU]	57.243.5.40	03.08.2018	23:09:12	fresh_fish
5331	[W0TDBK7Q]	8.165.58.237	03.08.2018	23:10:06	semi_manufactures
5332	[50U1N5AC]	8.165.58.237	03.08.2018	23:11:24	caviar
5333	[NOCVI6TC]	8.165.58.237	03.08.2018	23:11:33	caviar
5334	[0GE0BLC7]	69.48.63.19	03.08.2018	23:12:23	cart
5335	[D88NUJUN]	57.243.5.40	03.08.2018	23:12:41	None
5336	[XILZSK5U]	69.48.63.19	03.08.2018	23:14:08	caviar
5337	[ORISN9FH]	8.165.58.237	03.08.2018	23:15:40	caviar
5338	[M6FEUBIR]	69.48.63.19	03.08.2018	23:15:50	None
5339	[UJ5EBFOQ]	199.219.162.54	03.08.2018	23:16:31	None
5340	[1ALWWTFS]	199.219.162.54	03.08.2018	23:17:27	fresh_fish
5341	[5BKJ5WGC]	69.48.63.19	03.08.2018	23:18:09	fresh_fish
5342	[CQXSLD6Z]	69.48.63.19	03.08.2018	23:19:35	fresh_fish
5343	[TXBG0B7Z]	57.243.5.40	03.08.2018	23:20:38	caviar
5344	[G6A5JN96]	8.165.58.237	03.08.2018	23:21:10	caviar
5345	[D1X4GU2J]	69.48.63.19	03.08.2018	23:21:53	fresh_fish
5346	[NZ2M43RD]	57.243.5.40	03.08.2018	23:22:59	caviar
5347	[SFW5ZROA]	8.165.58.237	03.08.2018	23:23:06	caviar
5348	[NKYSZWPV]	57.243.5.40	03.08.2018	23:24:27	caviar
5349	[9S37NKZV]	8.165.58.237	03.08.2018	23:25:26	semi_manufactures
5350	[43QX95HK]	199.219.162.54	03.08.2018	23:26:07	fresh_fish
5351	[DB0EE5GT]	69.48.63.19	03.08.2018	23:27:41	None
5352	[3LNN7XP6]	69.48.63.19	03.08.2018	23:27:41	pay
5353	[9ZA3UHV6]	69.48.63.19	03.08.2018	23:27:41	success_pay_8900
5354	[PROHL6C1]	8.165.58.237	03.08.2018	23:29:17	fresh_fish
5355	[JLZBVJUN]	199.219.162.54	03.08.2018	23:30:09	None
5356	[XAHP4KN0]	57.243.5.40	03.08.2018	23:30:47	caviar
5357	[2GW2RRFN]	8.165.58.237	03.08.2018	23:31:11	fresh_fish
5358	[BZARSJGU]	57.243.5.40	03.08.2018	23:32:17	cart
5359	[CBOQX4WB]	8.165.58.237	03.08.2018	23:33:46	fresh_fish
5360	[S2TREZEM]	57.243.5.40	03.08.2018	23:34:30	caviar
5361	[MVPTUKOM]	199.219.162.54	03.08.2018	23:36:06	caviar
5362	[8TIEV5FB]	57.243.5.40	03.08.2018	23:37:41	caviar
5363	[BW71WVW8]	57.243.5.40	03.08.2018	23:38:45	caviar
5364	[UEGDR85W]	199.219.162.54	03.08.2018	23:40:04	caviar
5365	[32RNIRR3]	199.219.162.54	03.08.2018	23:40:55	frozen_fish
5366	[6OVUUT43]	199.219.162.54	03.08.2018	23:41:50	fresh_fish
5367	[04VUBL8D]	57.243.5.40	03.08.2018	23:43:02	None
5368	[F0V6O6OY]	57.243.5.40	03.08.2018	23:44:11	canned_food
5369	[MSW8L6F5]	57.243.5.40	03.08.2018	23:44:22	canned_food
5370	[YZCG910R]	8.165.58.237	03.08.2018	23:45:16	fresh_fish
5371	[N3OA06J2]	8.165.58.237	03.08.2018	23:45:47	fresh_fish
5372	[92QMNSJB]	8.165.58.237	03.08.2018	23:46:29	fresh_fish
5373	[PFCVG6PF]	8.165.58.237	03.08.2018	23:46:44	None
5374	[DDICXTMU]	57.243.5.40	03.08.2018	23:48:12	canned_food
5375	[PHBN8GAD]	57.243.5.40	03.08.2018	23:48:29	canned_food
5376	[MU5KYS19]	57.243.5.40	03.08.2018	23:50:00	cart
5377	[1QBMC0B9]	8.165.58.237	03.08.2018	23:51:00	fresh_fish
5378	[J1YZI0QQ]	57.243.5.40	03.08.2018	23:52:04	fresh_fish
5379	[IM6QZ3KR]	8.165.58.237	03.08.2018	23:52:45	None
5380	[0I3TX13I]	8.165.58.237	03.08.2018	23:53:05	semi_manufactures
5381	[NF50TPCG]	57.243.5.40	03.08.2018	23:54:36	fresh_fish
5382	[ZO3OFLGN]	57.243.5.40	03.08.2018	23:55:34	semi_manufactures
5383	[EAB6RVT0]	57.243.5.40	03.08.2018	23:56:12	semi_manufactures
5384	[LLYTDQZP]	8.165.58.237	03.08.2018	23:56:51	semi_manufactures
5385	[CMU9BZL0]	8.165.58.237	03.08.2018	23:56:51	pay
5386	[43MKXG6F]	8.165.58.237	03.08.2018	23:56:51	success_pay_8898
5387	[VKERRGVS]	57.243.5.40	03.08.2018	23:58:13	canned_food
5388	[YUGP6L3J]	57.243.5.40	03.08.2018	23:59:02	canned_food
5389	[CK9I7ENS]	57.243.5.40	03.08.2018	23:59:02	pay
5390	[33G0ITIA]	57.243.5.40	03.08.2018	23:59:02	success_pay_8901
5391	[CI9OWNND]	164.209.134.90	04.08.2018	0:00:06	None
5392	[NCE3ORT7]	164.209.134.90	04.08.2018	0:01:29	frozen_fish
5393	[OWHUSO8G]	164.209.134.90	04.08.2018	0:01:39	fresh_fish
5394	[LCC5SOHM]	21.255.184.57	04.08.2018	0:02:30	None
5395	[GUMO4I7N]	21.255.184.57	04.08.2018	0:03:46	semi_manufactures
5396	[0S7AI5XL]	60.48.27.196	04.08.2018	0:03:49	canned_food
5397	[DIGHVOIW]	164.209.134.90	04.08.2018	0:05:28	fresh_fish
5398	[JBU2OL8Z]	164.209.134.90	04.08.2018	0:05:42	None
5399	[WNJQZMLO]	21.255.184.57	04.08.2018	0:05:51	caviar
5400	[OEIPK6VF]	60.48.27.196	04.08.2018	0:06:33	canned_food
5401	[88AB3BT0]	21.255.184.57	04.08.2018	0:08:13	frozen_fish
5402	[4LO3RXR1]	60.48.27.196	04.08.2018	0:08:16	canned_food
5403	[ZXASZ5RU]	60.48.27.196	04.08.2018	0:09:15	canned_food
5404	[3L9GFPVL]	164.209.134.90	04.08.2018	0:09:32	caviar
5405	[WYLAZQDS]	164.209.134.90	04.08.2018	0:11:02	cart
5406	[KXWT0OXJ]	164.209.134.90	04.08.2018	0:11:12	caviar
5407	[KTC7J4W2]	164.209.134.90	04.08.2018	0:11:49	fresh_fish
5408	[WP2J9VYF]	164.209.134.90	04.08.2018	0:12:24	None
5409	[BMOUQUW1]	21.255.184.57	04.08.2018	0:12:59	caviar
5410	[JHC8087X]	164.209.134.90	04.08.2018	0:13:33	semi_manufactures
5411	[JKTVUU69]	21.255.184.57	04.08.2018	0:13:51	caviar
5412	[GYDVHKU8]	21.255.184.57	04.08.2018	0:15:27	fresh_fish
5413	[N46HQQNE]	164.209.134.90	04.08.2018	0:17:00	frozen_fish
5414	[9SEFX2Y7]	21.255.184.57	04.08.2018	0:17:24	canned_food
5415	[TFU5QPY9]	164.209.134.90	04.08.2018	0:18:20	None
